id,username,text,source,tweet_created_at
1979467116,"""bruabu""","RT @ElAguijon_: El PSOE andaluz de la ministra María Jesús Montero pagó 2,1 millones de más a 100 directivos de Salud mientras redujo la pl…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:16:54Z
1979467116,"""bruabu""",RT @juanrallo: El papelón de los medios en esta crisis sanitaria es digno de revisión. No han actuado como medios de información sino de de…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:15:33Z
1979467116,"""bruabu""","RT @ldpsincomplejos: Como no hay mascarillas por su maldita negligencia, quieren transmitir el mensaje de que son totalmente innecesarias.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:15:18Z
1979467116,"""bruabu""",RT @libertaddigital: Enfado mayúsculo en Génova con Sánchez: Casado no apoyará los últimos decretos si no se modifican https://t.co/Be4hrea…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:11:54Z
1979467116,"""bruabu""",RT @populares: 🔴 EN DIRECTO: @pablocasado_ ofrece una rueda de prensa https://t.co/teVMvtbsGU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:09:16Z
1979467116,"""bruabu""",RT @Carmensastre12: Vean aquí parte de las declaraciones de ⁦@pablocasado_⁩ las que no verán en TVE. #diariodeunacesada https://t.co/bsyVxh…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T18:04:40Z
1979467116,"""bruabu""",RT @mejoreszasca: Zasca!!!!!!!!!!!!!! de @ddeschouw a @PSOE . Vía @tochu_sanchez https://t.co/zx1rKymfVJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T17:51:37Z
1979467116,"""bruabu""",RT @carajoo78: @Julia_del_Rey1 @lapaseata @CasaReal @NadiaCalvino @_minecogob GOBIERNO DIMISIÓN https://t.co/xUHr9ZdhO6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T16:13:21Z
1979467116,"""bruabu""",RT @CasaReal: El Rey se reúne con la Vicepresidenta de Asuntos Económicos y Transformación Digital @NadiaCalvino en el Palacio de la Zarzue…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T16:12:27Z
1979467116,"""bruabu""",RT @isanseba: ¡Ya era hora!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T16:11:20Z
1979467116,"""bruabu""",RT @abc_es: 🔴#URGENTE Casado acusa a Sánchez de engaño y no apoyará los últimos decretos si no los modifica https://t.co/svPRQ3AY0r,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T16:11:15Z
1979467116,"""bruabu""","RT @CristinaSegui_: Tu productora, Producciones del Barrio, acumuló unos beneficios de 2,2 millones de euros en 2019. En el año 2018 los in…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T16:11:04Z
